expanded,solved,type,elapsed_time,NoQueens
165,False,random restart hill climbing,0.9950258731842041,10
4,False,hill climbing,0.023946285247802734,10
9,True,hill climbing with sideways moves,0.06597018241882324,10
66,True,random restart hill climbing,0.38680267333984375,10
5,False,hill climbing,0.0249176025390625,10
106,False,hill climbing with sideways moves,0.5721502304077148,10
137,True,random restart hill climbing,0.7140769958496094,10
5,False,hill climbing,0.0249481201171875,10
105,False,hill climbing with sideways moves,0.5311729907989502,10
78,True,random restart hill climbing,0.4027125835418701,10
3,False,hill climbing,0.021250486373901367,10
103,False,hill climbing with sideways moves,0.5469796657562256,10
41,True,random restart hill climbing,0.21727633476257324,10
5,False,hill climbing,0.02756643295288086,10
106,False,hill climbing with sideways moves,0.5397331714630127,10
35,True,random restart hill climbing,0.16925978660583496,10
6,True,hill climbing,0.039580583572387695,10
6,True,hill climbing with sideways moves,0.027040481567382812,10
6,True,random restart hill climbing,0.030050992965698242,10
3,False,hill climbing,0.013961076736450195,10
105,False,hill climbing with sideways moves,0.5627443790435791,10
37,True,random restart hill climbing,0.18779468536376953,10
5,False,hill climbing,0.02411365509033203,10
8,True,hill climbing with sideways moves,0.03889727592468262,10
46,True,random restart hill climbing,0.23450350761413574,10
6,False,hill climbing,0.029082536697387695,10
106,False,hill climbing with sideways moves,0.5350377559661865,10
12,True,random restart hill climbing,0.05767822265625,10
7,True,hill climbing,0.04004859924316406,10
7,True,hill climbing with sideways moves,0.03207206726074219,10
7,True,random restart hill climbing,0.034032344818115234,10
4,False,hill climbing,0.019168615341186523,10
5,True,hill climbing with sideways moves,0.023786067962646484,10
46,True,random restart hill climbing,0.2220444679260254,10
5,False,hill climbing,0.024113893508911133,10
106,False,hill climbing with sideways moves,0.5750083923339844,10
160,False,random restart hill climbing,0.8022565841674805,10
4,False,hill climbing,0.019553184509277344,10
105,False,hill climbing with sideways moves,0.5327820777893066,10
92,True,random restart hill climbing,0.4720892906188965,10
3,False,hill climbing,0.013990402221679688,10
104,False,hill climbing with sideways moves,0.5157182216644287,10
27,True,random restart hill climbing,0.1276257038116455,10
6,False,hill climbing,0.029773712158203125,10
106,False,hill climbing with sideways moves,0.6325602531433105,10
151,True,random restart hill climbing,0.8226344585418701,10
5,False,hill climbing,0.0305478572845459,10
105,False,hill climbing with sideways moves,0.5423312187194824,10
18,True,random restart hill climbing,0.11246752738952637,10
7,False,hill climbing,0.034018516540527344,10
107,False,hill climbing with sideways moves,0.698695182800293,10
13,True,random restart hill climbing,0.0850679874420166,10
7,False,hill climbing,0.03876638412475586,10
107,False,hill climbing with sideways moves,0.6444275379180908,10
151,False,random restart hill climbing,0.9073362350463867,10
