learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
8950.0,2.71875,2.729428362929162E-8,8950.0,86.8,73.16200390370852,20.481927710843387,71.91489361702126,8950.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
8960.0,2.71875,2.729428362929162E-8,8960.0,87.1,73.78155359538229,22.289156626506042,72.5531914893617,8960.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
8970.0,2.71875,2.729428362929162E-8,8970.0,88.1,75.7974634114594,30.00000000000002,74.51820128479658,8970.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
8980.0,2.71875,2.729428362929162E-8,8980.0,89.1,77.8199221865894,36.627906976744214,76.50862068965517,8980.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
8990.0,2.734375,2.7470394141144257E-8,8990.0,89.5,78.70286233530214,39.30635838150292,77.56410256410257,8990.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9000.0,2.734375,2.7470394141144257E-8,9000.0,89.8,79.3856103476152,40.69767441860468,78.48101265822785,9000.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9010.0,2.734375,2.7470394141144257E-8,9010.0,89.8,79.48181525587384,40.35087719298248,78.92561983471074,9010.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9020.0,2.734375,2.7470394141144257E-8,9020.0,89.7,79.28465697000901,40.11627906976747,78.71900826446281,9020.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9030.0,2.75,2.7646504652996893E-8,9030.0,89.8,79.49789953970775,41.04046242774569,78.96907216494846,9030.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9040.0,2.75,2.7646504652996893E-8,9040.0,89.5,78.92209606706388,40.00000000000002,78.48360655737704,9040.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9050.0,2.75,2.7646504652996893E-8,9050.0,89.5,78.97055878229521,38.5964912280702,78.7878787878788,9050.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9060.0,2.75,2.7646504652996893E-8,9060.0,89.5,79.02047601540896,38.235294117647086,78.95791583166333,9060.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9070.0,2.75,2.7646504652996893E-8,9070.0,89.4,78.82743963822885,38.372093023255836,78.75751503006012,9070.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9080.0,2.765625,2.782261516484953E-8,9080.0,89.0,78.0224171345228,36.046511627907,77.82258064516128,9080.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9090.0,2.765625,2.782261516484953E-8,9090.0,88.7,77.4177045196566,33.529411764705905,77.62376237623762,9090.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9100.0,2.765625,2.782261516484953E-8,9100.0,88.8,77.6247023286292,34.11764705882355,77.82178217821783,9100.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9110.0,2.78125,2.7998725676702165E-8,9110.0,88.9,77.83634838864262,34.319526627218956,77.93240556660041,9110.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9120.0,2.78125,2.7998725676702165E-8,9120.0,88.8,77.63837255269958,33.7278106508876,77.68924302788844,9120.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9130.0,2.796875,2.81748361885548E-8,9130.0,88.6,77.23705806946292,32.544378698224875,77.01612903225806,9130.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9140.0,2.796875,2.81748361885548E-8,9140.0,88.6,77.21959115160962,31.73652694610781,77.01612903225806,9140.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9150.0,2.796875,2.81748361885548E-8,9150.0,88.6,77.17580635473603,31.73652694610781,76.73469387755102,9150.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9160.0,2.796875,2.81748361885548E-8,9160.0,88.7,77.31998490675102,31.515151515151533,76.50727650727652,9160.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9170.0,2.8125,2.8350946700407438E-8,9170.0,88.9,77.70152995628696,32.31707317073173,76.82672233820459,9170.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9180.0,2.8125,2.8350946700407438E-8,9180.0,89.0,77.93008250136432,32.09876543209879,77.22567287784679,9180.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9190.0,2.8125,2.8350946700407438E-8,9190.0,89.0,77.93008250136432,31.677018633540392,77.22567287784679,9190.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9200.0,2.8125,2.8350946700407438E-8,9200.0,89.0,77.86898438757444,29.936305732484097,76.8421052631579,9200.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9210.0,2.828125,2.8527057212260074E-8,9210.0,88.9,77.61139842029255,28.846153846153864,76.33262260127933,9210.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9220.0,2.828125,2.8527057212260074E-8,9220.0,88.7,77.18812328910924,28.48101265822787,75.85470085470085,9220.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9230.0,2.828125,2.8527057212260074E-8,9230.0,88.8,77.40796772566819,28.205128205128226,76.17021276595744,9230.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9240.0,2.828125,2.8527057212260074E-8,9240.0,88.7,77.21406678496533,28.48101265822787,76.00849256900213,9240.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9250.0,2.84375,2.870316772411271E-8,9250.0,88.7,77.12772847982383,28.02547770700639,75.5939524838013,9250.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9260.0,2.84375,2.870316772411271E-8,9260.0,87.9,75.53420358777761,22.435897435897452,74.08993576017131,9260.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9270.0,2.84375,2.870316772411271E-8,9270.0,87.8,75.31653508896163,22.784810126582293,73.8197424892704,9270.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9280.0,2.84375,2.870316772411271E-8,9280.0,87.4,74.62061853178264,19.74522292993632,73.52941176470587,9280.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9290.0,2.84375,2.870316772411271E-8,9290.0,86.5,72.89918496808127,12.903225806451621,72.16494845360825,9290.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9300.0,2.859375,2.8879278235965346E-8,9300.0,85.7,71.38947132544776,6.535947712418305,71.05263157894737,9300.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9310.0,2.859375,2.8879278235965346E-8,9310.0,85.39999999999999,70.81085836068982,4.575163398692814,70.26476578411405,9310.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9320.0,2.859375,2.8879278235965346E-8,9320.0,85.8,71.61997953440778,7.189542483660135,70.53941908713692,9320.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9330.0,2.875,2.9055388747817982E-8,9330.0,85.7,71.44796741474325,7.142857142857148,70.75664621676891,9330.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9340.0,2.875,2.9055388747817982E-8,9340.0,86.2,72.39999999999999,9.21052631578948,71.72131147540983,9340.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9350.0,2.875,2.9055388747817982E-8,9350.0,86.5,72.9727565385909,9.395973154362423,72.16494845360825,9350.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9360.0,2.875,2.9055388747817982E-8,9360.0,86.1,72.16035634743875,7.333333333333339,71.28099173553719,9360.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9370.0,2.890625,2.9231499259670618E-8,9370.0,86.1,72.227328308944,6.71140939597316,71.51639344262296,9370.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9380.0,2.890625,2.9231499259670618E-8,9380.0,86.0,72.05365697860108,7.894736842105268,71.71717171717171,9380.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9390.0,2.890625,2.9231499259670618E-8,9390.0,86.2,72.4268011492829,8.609271523178814,72.50996015936255,9390.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9400.0,2.90625,2.9407609771523254E-8,9400.0,86.8,73.56531769681823,11.409395973154371,73.44064386317908,9400.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9410.0,2.921875,2.958372028337589E-8,9410.0,86.7,73.28330146078069,10.135135135135142,72.80163599182004,9410.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9420.0,2.921875,2.958372028337589E-8,9420.0,86.7,73.35523679782034,10.135135135135142,73.18548387096774,9420.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9430.0,2.921875,2.958372028337589E-8,9430.0,86.1,72.2093376625454,7.947019867549675,72.2554890219561,9430.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9440.0,2.9375,2.9759830795228527E-8,9440.0,85.39999999999999,70.87827918554925,2.6666666666666687,70.68273092369478,9440.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9450.0,2.9375,2.9759830795228527E-8,9450.0,85.5,71.11714884428757,2.0270270270270285,70.58823529411764,9450.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9460.0,2.9375,2.9759830795228527E-8,9460.0,85.5,71.12451110810186,1.360544217687076,70.04132231404958,9460.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9470.0,2.9375,2.9759830795228527E-8,9470.0,85.7,71.5354910625423,2.0547945205479468,70.51546391752576,9470.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9480.0,2.9375,2.9759830795228527E-8,9480.0,86.3,72.69044923214314,5.517241379310349,71.92622950819671,9480.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9490.0,2.953125,2.993594130708116E-8,9490.0,86.6,73.21628449902458,7.5862068965517295,72.54098360655738,9490.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9500.0,2.953125,2.993594130708116E-8,9500.0,86.6,73.23169367468917,6.293706293706299,72.31404958677685,9500.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9510.0,2.953125,2.993594130708116E-8,9510.0,86.6,73.22409831151963,6.293706293706299,72.2567287784679,9510.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9520.0,2.953125,2.993594130708116E-8,9520.0,86.6,73.22998241968995,6.94444444444445,72.31404958677685,9520.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9530.0,2.96875,3.01120518189338E-8,9530.0,86.6,73.2,4.964539007092203,72.48459958932239,9530.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9540.0,2.96875,3.01120518189338E-8,9540.0,86.6,73.1484450144277,5.6338028169014125,72.14137214137214,9540.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9550.0,2.96875,3.01120518189338E-8,9550.0,86.6,73.13907943215212,8.843537414965994,72.08333333333333,9550.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9560.0,2.96875,3.01120518189338E-8,9560.0,86.5,72.97535352241243,8.163265306122454,72.10743801652893,9560.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9570.0,2.984375,3.0288162330786435E-8,9570.0,86.3,72.57564717469113,7.432432432432439,71.69421487603306,9570.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9580.0,2.984375,3.0288162330786435E-8,9580.0,86.3,72.53055724872478,5.517241379310349,71.39874739039665,9580.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9590.0,2.984375,3.0288162330786435E-8,9590.0,86.3,72.45788267460094,4.861111111111114,70.97457627118644,9590.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9600.0,2.984375,3.0288162330786435E-8,9600.0,86.1,72.00425374216522,4.1379310344827624,70.2991452991453,9600.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9610.0,3.0,3.046427284263907E-8,9610.0,86.3,72.45788267460094,5.517241379310349,70.97457627118644,9610.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9620.0,3.0,3.046427284263907E-8,9620.0,86.3,72.47979173027785,4.861111111111114,71.09704641350211,9620.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9630.0,3.0,3.046427284263907E-8,9630.0,85.5,70.94071906689646,-1.3986013986013996,69.85446985446984,9630.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9640.0,3.0,3.046427284263907E-8,9640.0,84.5,69.02156099354848,-9.154929577464795,68.04123711340205,9640.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9650.0,3.015625,3.064038335449171E-8,9650.0,83.89999999999999,67.82393898939189,-13.380281690140855,66.10526315789474,9650.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9660.0,3.015625,3.064038335449171E-8,9660.0,84.1,68.2862613690761,-12.765957446808521,66.2420382165605,9660.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9670.0,3.015625,3.064038335449171E-8,9670.0,83.89999999999999,67.85785585945298,-15.00000000000001,66.0337552742616,9670.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9680.0,3.015625,3.064038335449171E-8,9680.0,83.89999999999999,67.90910902930037,-13.380281690140855,66.38830897703548,9680.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9690.0,3.03125,3.0816493866344343E-8,9690.0,83.89999999999999,67.93671783515092,-12.587412587412597,66.45833333333333,9690.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9700.0,3.03125,3.0816493866344343E-8,9700.0,83.89999999999999,67.91857295436067,-11.034482758620697,66.31799163179916,9700.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9710.0,3.03125,3.0816493866344343E-8,9710.0,83.7,67.55986498535218,-13.194444444444455,66.1122661122661,9710.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9720.0,3.03125,3.0816493866344343E-8,9720.0,83.7,67.58927861290066,-10.884353741496607,66.52977412731005,9720.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9730.0,3.046875,3.099260437819698E-8,9730.0,83.8,67.74899962174752,-10.204081632653068,67.07317073170731,9730.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9740.0,3.046875,3.099260437819698E-8,9740.0,83.8,67.73255466543439,-10.204081632653068,66.80327868852459,9740.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9750.0,3.046875,3.099260437819698E-8,9750.0,83.89999999999999,67.92470873244825,-8.78378378378379,66.52806652806652,9750.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9760.0,3.046875,3.099260437819698E-8,9760.0,83.7,67.5316914594405,-9.395973154362423,66.18257261410787,9760.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9770.0,3.046875,3.099260437819698E-8,9770.0,83.8,67.69652278990375,-9.459459459459467,66.80327868852459,9770.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9780.0,3.0625,3.1168714890049616E-8,9780.0,83.7,67.45727519565564,-11.643835616438365,66.73469387755101,9780.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9790.0,3.0625,3.1168714890049616E-8,9790.0,83.7,67.4351700163823,-10.135135135135142,66.18257261410787,9790.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9800.0,3.0625,3.1168714890049616E-8,9800.0,84.0,68.10970262297695,-7.382550335570476,66.73596673596673,9800.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9810.0,3.078125,3.134482540190225E-8,9810.0,83.89999999999999,67.99713763218574,-8.053691275167791,66.52806652806652,9810.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9820.0,3.078125,3.134482540190225E-8,9820.0,83.89999999999999,67.98211771444025,-8.78378378378379,66.94045174537987,9820.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9830.0,3.078125,3.134482540190225E-8,9830.0,83.89999999999999,67.97422024188414,-11.034482758620697,67.00819672131146,9830.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9840.0,3.078125,3.134482540190225E-8,9840.0,84.0,68.14627231751794,-11.11111111111112,66.87370600414077,9840.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9850.0,3.09375,3.152093591375489E-8,9850.0,83.89999999999999,67.97294609110801,-13.380281690140855,66.52806652806652,9850.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9860.0,3.09375,3.152093591375489E-8,9860.0,83.5,67.18115999681757,-14.583333333333345,66.25766871165644,9860.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9870.0,3.09375,3.152093591375489E-8,9870.0,83.5,67.18742542596688,-13.013698630136997,66.86746987951805,9870.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9880.0,3.09375,3.152093591375489E-8,9880.0,83.39999999999999,67.02947485500913,-11.409395973154371,66.73346693386773,9880.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9890.0,3.109375,3.1697046425607524E-8,9890.0,83.5,67.19838417252456,-10.000000000000007,66.5991902834008,9890.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9900.0,3.109375,3.1697046425607524E-8,9900.0,83.5,67.2111601287707,-9.271523178807954,66.5991902834008,9900.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9910.0,3.109375,3.1697046425607524E-8,9910.0,84.1,68.36702212318954,-3.9215686274509833,67.68292682926828,9910.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9920.0,3.109375,3.1697046425607524E-8,9920.0,84.6,69.32698627681398,-0.6535947712418305,68.69918699186991,9920.0,43568.0,18.0,12.0,12.0,4.0,0.0,0.0,1.0
9930.0,3.125,3.187286589915559E-8,9930.0,84.8,69.72413106264315,-1.3333333333333344,68.85245901639344,9930.0,43496.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
9940.0,3.125,3.187286589915559E-8,9940.0,84.8,69.69926520718127,0.0,68.46473029045642,9940.0,43504.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
9950.0,3.125,3.187286589915559E-8,9950.0,84.5,69.09321486397026,-1.973684210526317,68.04123711340205,9950.0,43504.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
9960.0,3.125,3.187286589915559E-8,9960.0,84.39999999999999,68.88872934391117,-4.6979865771812115,68.29268292682926,9960.0,43504.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
9970.0,3.140625,3.204871771029306E-8,9970.0,84.39999999999999,68.87830219168572,-6.122448979591842,68.42105263157893,9970.0,43504.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
9980.0,3.140625,3.204871771029306E-8,9980.0,84.39999999999999,68.85481552467655,-7.5862068965517295,68.61167002012071,9980.0,43504.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
9990.0,3.140625,3.204871771029306E-8,9990.0,84.5,69.0512511281318,-7.638888888888895,68.36734693877551,9990.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10000.0,3.140625,3.204871771029306E-8,10000.0,84.5,69.03096903096903,-8.391608391608397,68.10699588477365,10000.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10010.0,3.140625,3.204871771029306E-8,10010.0,84.5,68.96275530636763,-8.391608391608397,67.70833333333333,10010.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10020.0,3.140625,3.204871771029306E-8,10020.0,84.7,69.31777162796293,-8.510638297872347,67.78947368421052,10020.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10030.0,3.140625,3.204871771029306E-8,10030.0,84.7,69.24103768274442,-9.285714285714294,67.3076923076923,10030.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10040.0,3.140625,3.204871771029306E-8,10040.0,85.0,69.91335044929397,-8.69565217391305,68.42105263157893,10040.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10050.0,3.15625,3.222460185901992E-8,10050.0,85.0,69.8379695725437,-6.3829787234042605,67.94871794871794,10050.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10060.0,3.15625,3.222460185901992E-8,10060.0,85.0,69.70884138337702,-6.3829787234042605,67.60259179265658,10060.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10070.0,3.15625,3.222460185901992E-8,10070.0,85.3,70.2146973245909,-7.299270072992707,67.97385620915031,10070.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10080.0,3.15625,3.222460185901992E-8,10080.0,85.39999999999999,70.35593185925158,-4.285714285714289,68.1917211328976,10080.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10090.0,3.171875,3.240048600774678E-8,10090.0,85.7,71.09639654935441,-0.7042253521126766,68.77729257641921,10090.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10100.0,3.171875,3.240048600774678E-8,10100.0,85.7,71.0028551034975,-4.379562043795624,68.5022026431718,10100.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10110.0,3.171875,3.240048600774678E-8,10110.0,85.7,70.8638956805216,-7.518796992481209,68.36283185840706,10110.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10120.0,3.171875,3.240048600774678E-8,10120.0,85.8,70.98725073553447,-5.18518518518519,68.44444444444444,10120.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10130.0,3.171875,3.240048600774678E-8,10130.0,86.0,71.36604421900886,-3.703703703703707,69.23076923076923,10130.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10140.0,3.1875,3.257637015647364E-8,10140.0,86.0,71.46118721461187,-4.4776119402985115,69.16299559471365,10140.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10150.0,3.1875,3.257637015647364E-8,10150.0,86.0,71.46118721461187,-4.4776119402985115,68.88888888888889,10150.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10160.0,3.1875,3.257637015647364E-8,10160.0,86.0,71.46118721461187,-4.4776119402985115,68.88888888888889,10160.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10170.0,3.1875,3.257637015647364E-8,10170.0,85.8,71.06281000493155,-6.766917293233088,68.51441241685143,10170.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10180.0,3.203125,3.27522543052005E-8,10180.0,85.8,70.98618370240814,-6.766917293233088,68.23266219239373,10180.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10190.0,3.203125,3.27522543052005E-8,10190.0,85.7,70.85439426055763,-8.33333333333334,68.29268292682926,10190.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10200.0,3.203125,3.27522543052005E-8,10200.0,85.0,69.58723799405531,-12.781954887218056,67.46203904555314,10200.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10210.0,3.203125,3.27522543052005E-8,10210.0,84.8,69.21094955862274,-13.432835820895534,67.170626349892,10210.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10220.0,3.21875,3.292813845392736E-8,10220.0,85.0,69.60510958371158,-12.781954887218056,67.53246753246752,10220.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10230.0,3.21875,3.292813845392736E-8,10230.0,84.89999999999999,69.41685435131323,-11.851851851851862,67.3866090712743,10230.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10240.0,3.21875,3.292813845392736E-8,10240.0,84.89999999999999,69.51834954984052,-11.851851851851862,67.80383795309167,10240.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10250.0,3.21875,3.292813845392736E-8,10250.0,84.7,69.15795160418968,-12.50000000000001,67.58474576271186,10250.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10260.0,3.234375,3.310402260265422E-8,10260.0,85.39999999999999,70.50969746181408,-8.955223880597023,68.73661670235546,10260.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10270.0,3.234375,3.310402260265422E-8,10270.0,85.8,71.28342851595994,-6.766917293233088,69.39655172413792,10270.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10280.0,3.234375,3.310402260265422E-8,10280.0,86.2,72.07472641326167,-2.985074626865674,70.12987012987011,10280.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10290.0,3.234375,3.310402260265422E-8,10290.0,87.2,74.06102953394965,5.18518518518519,71.99124726477024,10290.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10300.0,3.25,3.327990675138108E-8,10300.0,87.7,75.01015847216578,10.869565217391314,72.72727272727273,10300.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10310.0,3.25,3.327990675138108E-8,10310.0,87.8,75.15993337975576,14.084507042253533,73.00884955752213,10310.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10320.0,3.25,3.327990675138108E-8,10320.0,87.8,75.12995617164407,15.27777777777779,73.47826086956522,10320.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10330.0,3.25,3.327990675138108E-8,10330.0,87.9,75.43027477481137,15.384615384615397,73.86609071274299,10330.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10340.0,3.265625,3.345579090010794E-8,10340.0,87.9,75.45718597368037,15.972222222222236,73.7527114967462,10340.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10350.0,3.265625,3.345579090010794E-8,10350.0,87.9,75.49595379468444,17.687074829931987,73.92241379310344,10350.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10360.0,3.265625,3.345579090010794E-8,10360.0,88.5,76.65770863948947,21.768707482993214,74.89082969432314,10360.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10370.0,3.265625,3.345579090010794E-8,10370.0,88.6,76.82625382163533,24.000000000000018,75.10917030567686,10370.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10380.0,3.28125,3.3631675048834796E-8,10380.0,88.6,76.88376997323384,22.97297297297299,75.10917030567686,10380.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10390.0,3.28125,3.3631675048834796E-8,10390.0,88.6,76.88376997323384,22.97297297297299,74.55357142857143,10390.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10400.0,3.28125,3.3631675048834796E-8,10400.0,88.6,76.88376997323384,22.97297297297299,74.43946188340807,10400.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10410.0,3.296875,3.3807559197561656E-8,10410.0,88.6,76.95218994630264,24.000000000000018,74.77876106194691,10410.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
10420.0,3.296875,3.3807559197561656E-8,10420.0,88.4,76.51393978660079,25.161290322580665,74.16481069042317,10420.0,43512.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
