learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
43400.0,3.09375,6.840169791960052E-8,43400.0,79.2,58.75879845345494,-29.19254658385088,55.83864118895967,43400.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
43500.0,3.109375,6.892188038263054E-8,43500.0,79.60000000000001,59.620112351099166,-30.76923076923072,54.565701559020056,43500.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
43600.0,3.125,6.944206284566056E-8,43600.0,80.60000000000001,61.23581810407186,-24.358974358974304,54.13711583924351,43600.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
43700.0,3.125,6.944206284566056E-8,43700.0,78.60000000000001,56.65998339307776,-32.91925465838504,47.931873479318746,43700.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
43800.0,3.140625,6.996224530869059E-8,43800.0,80.5,59.7420185971229,-16.766467065868206,53.125000000000014,43800.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
43900.0,3.15625,7.048242777172061E-8,43900.0,79.3,55.33980582524273,-14.364640883977847,44.80000000000001,43900.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44000.0,3.171875,7.100261023475063E-8,44000.0,78.8,53.30211329964625,-15.846994535519073,42.234332425068125,44000.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44100.0,3.1875,7.152279269778066E-8,44100.0,78.2,51.44182151082758,-19.78021978021973,41.5549597855228,44100.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44200.0,3.1875,7.152279269778066E-8,44200.0,79.4,55.39252413351061,-23.3532934131736,46.77002583979329,44200.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44300.0,3.203125,7.204297516081068E-8,44300.0,80.7,57.10005245796695,-14.201183431952607,47.26775956284154,44300.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44400.0,3.21875,7.25631576238407E-8,44400.0,78.8,52.92968316348055,-38.56209150326793,44.063324538258584,44400.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44500.0,3.234375,7.308334008687073E-8,44500.0,78.7,52.43922044979548,-39.21568627450976,43.50132625994696,44500.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44600.0,3.25,7.360352254990075E-8,44600.0,77.9,50.87360512159339,-46.3576158940397,42.597402597402606,44600.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44700.0,3.25,7.360352254990075E-8,44700.0,78.7,53.46378040147868,-46.89655172413789,45.52429667519183,44700.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44800.0,3.265625,7.412370501293078E-8,44800.0,79.7,57.26135837298413,-39.99999999999995,50.48780487804879,44800.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
44900.0,3.28125,7.46438874759608E-8,44900.0,81.3,61.70794836511369,-34.53237410071945,57.11009174311926,44900.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
45000.0,3.296875,7.516406993899082E-8,45000.0,81.2,61.41468540654146,-43.51145038167934,55.660377358490585,45000.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
45100.0,3.296875,7.516406993899082E-8,45100.0,82.6,64.68123802409794,-39.20000000000003,59.72222222222222,45100.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
45200.0,3.3125,7.568425240202085E-8,45200.0,82.6,64.95214154500628,-27.007299270073016,61.16071428571427,45200.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
45300.0,3.328125,7.620443486505087E-8,45300.0,82.19999999999999,64.3515180645678,-27.142857142857164,61.80257510729612,45300.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
45312.0,3.34375,7.67246173280809E-8,45312.0,81.6,63.185421426885036,-29.577464788732417,60.59957173447537,45312.0,128688.0,57.0,39.0,39.0,8.0,0.0,0.0,1.0
